airport_code
YVP
YWB
YWB
YWK
YWK
YZG
YZG
YZV
YZV
JIB
JIB
JIB
MGQ
NBO
BKK
DRW
HAK
HGH
HKG
HKT
KIX
KIX
KUL
MNL
MNL
PEN
PER
PNH
REP
RGN
SGN
SIN
SIN
SIN
SIN
SIN
SIN
SIN
SIN
SIN
SIN
SIN
SIN
SIN
SIN
SIN
SIN
SWA
TPE
TPE
ACH
DRS
DUS
EBA
EBA
EBA
EBA
FDH
FDH
FDH
FDH
FDH
FDH
FMM
GRZ
HAM
MUC
NAP
OLB
SZG
TXL
ZAD
ZRH
ZRH
ZRH
ZRH
ATL
ATL
ATL
ATL
ATL
ATL
BIM
ELH
ELH
EYW
EYW
EYW
FLL
FLL
FLL
FLL
FLL
FLL
FLL
FLL
FLL
FLL
FPO
GGT
GGT
GHB
GLH
GNV
GNV
JAX
JAX
LWB
MCN
MCN
MCO
MCO
MCO
MCO
MCO
MCO
MCO
MEI
MHH
MHH
MHH
MHH
MSL
PBI
PBI
PBI
PIB
PNS
PNS
RSW
RSW
TCB
TLH
TLH
TPA
TPA
TPA
TPA
TPA
TPA
TPA
TUP
TUP
AMS
AMS
BCN
BCN
BCN
BGY
BLQ
BRU
BRU
BRU
CGN
CMN
CMN
CMN
CMN
CMN
CMN
CMN
CMN
CMN
CMN
CMN
CUF
FEZ
LGW
LGW
LYS
MPL
MPL
MPL
NDR
NDR
NDR
NDR
NDR
NDR
PMI
SAW
TLS
TNG
TNG
TNG
TNG
TSF
AUA
AUA
BON
CUR
LSP
MAR
ASF
ASF
BHK
DME
DME
DME
DME
DME
DME
DME
DME
DME
EGO
FEG
KSQ
LED
NMA
NVI
SKD
TIV
ANU
CAY
CUR
DOM
DOM
FDF
FDF
FDF
FDF
PTP
PTP
PTP
PTP
PTP
PTP
PTP
SBH
SDQ
SDQ
SFG
SLU
SXM
SXM
SXM
BHY
CAN
CAN
CAN
CGO
CGO
CGO
CGO
CGO
CGO
CGO
CGQ
CGQ
CGQ
CGQ
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CKG
CSX
CSX
CSX
CSX
CSX
CSX
CSX
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CTU
CZX
CZX
CZX
CZX
DAT
DCY
DLC
DLC
DLC
DLC
DLC
DNH
DSN
DSN
DYG
DYG
FOC
FOC
GXH
GXH
HAK
HAK
HAK
HAK
HAK
HDG
HET
HFE
HGH
HGH
HGH
HGH
HGH
HGH
HGH
HGH
HKG
HKG
HKG
HKT
HKT
HRB
HRB
HRB
HRB
HRB
HRB
HRB
HRB
HRB
HRB
HRB
HRB
HRB
HRB
ICN
INC
INC
INC
INC
JGN
JHG
JHG
JIQ
JJN
JJN
JZH
KHG
KHN
KHN
KHN
KHN
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KOW
KOW
KWE
KWE
KWE
KWE
KWE
KWE
KWE
KWE
KWL
KWL
KWL
LHW
LHW
LHW
LHW
LHW
LHW
LJG
LJG
LJG
LUM
LUM
LXA
LXA
LXA
LXA
LXA
LYI
LZY
MEL
MIG
MIG
MIG
MIG
NGB
NGB
NGB
NGB
NGB
NGB
NGB
NKG
NKG
NKG
NKG
NKG
NKG
NKG
NKG
NNG
NNG
NNG
NNG
NTG
NZH
PEK
PEK
PEK
PEK
PVG
PVG
PVG
PZI
PZI
SGN
SHE
SHE
SHE
SHE
SHE
SHE
SHE
SJW
SJW
SJW
SPN
SPN
SWA
SYD
SYX
SYX
SYX
SYX
SYX
SYX
SYX
SYX
SYX
SYX
SZX
SZX
SZX
TAO
TAO
TNA
TNA
TNA
TNA
TNA
TNA
TNA
TNA
TPE
TSA
TSA
TSN
TSN
TSN
TSN
TSN
TSN
TVS
TYN
TYN
TYN
TYN
TYN
TYN
URC
URC
URC
URC
URC
UYN
WNZ
WNZ
WNZ
WNZ
WNZ
WUH
WUH
WUH
WUH
WUH
WUH
WUX
WUX
WXN
WXN
WXN
WXN
XIC
XIY
XIY
XIY
XIY
XIY
XIY
XIY
XIY
XIY
XIY
XIY
XIY
XIY
XIY
XIY
XMN
XMN
XMN
XMN
XMN
XMN
XNN
XNN
XNN
XNN
XNN
XNN
XUZ
XUZ
XUZ
XUZ
XUZ
XUZ
YBP
YBP
YIH
YIH
YIH
YTY
YVR
ZHA
ZHA
ZHY
ZHY
ZUH
ZUH
LAS
LAX
CAI
TLV
MCG
MCG
NIB
TCT
TLJ
EYK
NCU
NUX
NUX
NUX
NYM
NYM
OVS
OVS
OVS
SVX
TJM
UCT
UFA
VKO
VKO
VKO
VKO
VKO
VKO
BKK
BZL
CCU
CCU
CGP
CGP
CGP
CXB
DAC
DAC
DAC
DAC
DAC
DAC
DAC
DAC
DAC
DAC
DAC
DAC
DAC
DXB
JED
JSR
KTM
KUL
MCT
MCT
RJH
SPD
SPD
ZYL
YGZ
YRB
DFW
EZE
EZE
EZE
EZE
JFK
MIA
MIA
PUJ
PUJ
YEG
YLW
YLW
YOW
YVR
YVR
YXY
YXY
YXY
YXY
YYC
YZF
YZF
ACA
ACA
AGU
BOG
CEN
CJS
CME
CPE
CTM
CUL
CUN
CUN
CUN
CUU
CZM
GDL
GDL
GDL
GDL
GDL
GDL
GUA
HAV
HMO
HUX
JFK
LAP
LAS
LAS
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MEX
MIA
MID
MTT
MTY
MTY
MTY
MTY
MTY
MTY
MZT
OAX
PQM
PVR
PVR
REX
SAT
SAT
SAT
SAT
SJD
SJD
SJD
SJO
SNA
SNA
TAM
TGZ
TIJ
TIJ
TLC
TLC
TLC
TLC
TLC
TLC
TLC
TLC
TRC
VER
VSA
ZCL
ZIH
ZIH
ZLO
DEL
DEL
DXB
HEA
HEA
HEA
ISB
ISB
KBL
KBL
KBL
KBL
KBL
MZR
AYT
BSL
HRG
HRG
PRN
RMF
SKP
ZRH
ZRH
ZRH
ZRH
ZRH
AGP
AGP
ALG
AMS
AOI
AOI
ARN
ARN
ARN
ATH
ATH
AYT
BCN
BCN
BCN
BCN
BCN
BDS
BEG
BGO
BHX
BHX
BIA
BIA
BIA
BIA
BIA
BIO
BIO
BLQ
BLQ
BRE
BRI
BRI
BRI
BRU
BSL
BUD
BUD
BUD
CAG
CAG
CAG
CDG
CFU
CFU
CFU
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CGN
CLY
CTA
CTA
CTA
CTA
CTA
CTA
CWL
DBV
DBV
DBV
DBV
DBV
DBV
DRS
DRS
DRS
DRS
DTM
DTM
DTM
DTM
DTM
DUB
DUB
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
DUS
EDI
FAO
FAO
FAO
FCO
FCO
FCO
FCO
FCO
FDH
FKB
FMM
FMM
FRA
GVA
GVA
HAJ
HAJ
HAJ
HAJ
HAJ
HAJ
HAJ
HAJ
HAJ
HAJ
HAJ
HAJ
HAJ
HAJ
HAJ
HAJ
HAJ
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HAM
HDF
HDF
HDF
HDF
HDF
HEL
HER
HER
HER
HER
HER
HER
IBZ
IBZ
IBZ
IBZ
JMK
JTR
KGS
KLU
KLU
KLU
KRK
KTW
KVA
KVA
LEJ
LEJ
LEJ
LHR
LHR
LHR
LHR
LIN
LIS
LIS
LPA
LYS
MAD
MAD
MAN
MAN
MPL
MUC
MXP
MXP
MXP
MXP
MXP
NAP
NAP
NAP
NAP
NCE
NCE
NCE
NDR
NQY
NUE
NUE
NUE
OLB
OLB
OLB
OLB
OSL
PMI
PMI
PMI
PMI
PMI
PMI
PMI
PMO
POZ
PRG
PRG
PRG
PRN
PRN
PRN
PRN
PRN
PSA
PUY
RAK
RHO
RJK
RJK
RJK
RLG
RLG
SAW
SAW
SAW
SAW
SAW
SAW
SJJ
SJJ
SJJ
SKG
SKG
SKG
SKG
SKG
SPU
SPU
SPU
SPU
SPU
SPU
SPU
STN
STN
STN
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
STR
SUF
SUF
SUF
SUF
SZG
TLS
TLV
TRN
TUN
TXL
TXL
TXL
TXL
TXL
TXL
TXL
TXL
TXL
TXL
TXL
TXL
TXL
TXL
TXL
TXL
TXL
TXL
TXL
TXL
TXL
TXL
TXL
TXL
TXL
TXL
TXL
VCE
VCE
VCE
VCE
VIE
VIE
VIE
VIE
VIE
VRN
VRN
VRN
WAW
WAW
WRO
XRY
ZAD
ZAD
ZAD
ZAD
ZAG
ZAG
ZRH
ZRH
AKP
BTT
BTT
CEM
CIK
CIK
CXF
FAI
FAI
FAI
FAI
FAI
FAI
FAI
FAI
FAI
FYU
FYU
IRC
MLY
MNT
RMP
SVS
SVS
TAL
WBQ
WBQ
AKI
ATT
BET
BET
BET
BET
BET
BET
BET
BET
BET
BET
CYF
EEK
EEK
GNU
KKH
KKI
KPN
KUK
KWK
KWN
KWN
KWT
MLL
NME
NUP
OOK
PKA
PQS
PTU
TLT
TNK
WNA
WTL
WWT
BOC
DRK
FON
GLF
LIR
LIR
LIR
MGA
NOB
PJM
PMZ
SJO
SJO
SJO
SJO
SJO
SJO
SJO
SJO
SJO
SJO
SJO
SYQ
TMU
TNO
TNO
TTQ
XQP
XQP
ACC
KMS
EDL
EDL
JUB
KIS
KIS
LAU
LOK
MBA
MBA
MYD
MYD
NBO
NBO
NBO
NBO
NBO
NBO
ZNZ
BCD
BCD
BCD
BCD
BKI
BKK
BWN
BXU
BXU
CAN
CBO
CEB
CEB
CEB
CEB
CEB
CEB
CEB
CEB
CEB
CEB
CEB
CEB
CEB
CEB
CEB
CEB
CEB
CEB
CEB
CEB
CEB
CEB
CEB
CEB
CEB
CEB
CGK
CGM
CGY
CGY
CGY
CGY
CGY
CRK
CRK
CRK
CRK
CYZ
DGT
DGT
DPL
DPL
DPL
DPS
DVO
DVO
DVO
DVO
DVO
DVO
DVO
DVO
DXB
GES
GES
GES
HAN
HKG
HKG
HKG
HKG
HKT
IAO
ICN
ICN
ICN
ILO
ILO
ILO
ILO
ILO
ILO
ILO
ILO
KIX
KLO
KLO
KLO
KUL
LAO
LGP
LGP
MFM
MFM
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MNL
MPH
MPH
NGO
NRT
OZC
OZC
PAG
PAG
PEK
PPS
PPS
PPS
PPS
PUS
PUS
PVG
REP
RXS
SGN
SIN
SIN
SIN
SIN
SJI
SUG
TAC
TAC
TAG
TPE
TUG
USU
USU
VRC
WNP
XMN
ZAM
ZAM
ZAM
ANU
NEV
ARH
ARH
ARH
ARH
ARH
ARH
CSH
LED
LED
LED
MMK
MMK
MMK
MMK
NNM
SCW
SCW
SVO
SVO
SVO
TOS
USK
ANF
CCP
IQQ
SCL
AEP
AEP
ASU
CWB
EZE
GIG
GRU
MVD
MVD
MVD
MVD
MVD
MVD
MVD
MVD
PDP
POA
SCL
YBK
YBK
YCB
YCB
YCB
YCO
YCO
YCS
YCS
YCY
YCY
YEG
YEK
YEK
YEV
YFB
YFB
YFB
YFB
YFB
YFB
YFB
YGT
YGT
YGT
YHK
YHK
YIO
YIO
YOW
YRT
YRT
YRT
YRT
YRT
YRT
YRT
YRT
YTE
YTH
YUX
YUX
YVM
YVQ
YVQ
YWG
YWG
YXN
YXP
YXP
YYH
YYH
YYQ
YYQ
YYQ
YYQ
YZF
YZF
YZF
YZF
YZF
YZF
YZF
YZS
YZS
BZE
FRS
FRS
GUA
GUA
GUA
RTB
SAP
TGU
CPT
ELL
JNB
JNB
MGH
PBZ
PBZ
AMD
AMD
AMD
AMD
AMD
AMD
AMD
AMD
AMD
BBI
BBI
BBI
BBI
BBI
BBI
BDQ
BDQ
BKK
BKK
BLR
BLR
BLR
BLR
BLR
BLR
BLR
BLR
BLR
BLR
BLR
BLR
BLR
BLR
BLR
BLR
BOM
BOM
BOM
BOM
BOM
BOM
BOM
BOM
BOM
BOM
BOM
BOM
BOM
BOM
BOM
BOM
BOM
BOM
BOM
BOM
BOM
BOM
BOM
CCU
CCU
CCU
CCU
CCU
CCU
CCU
CCU
CCU
CCU
CCU
CCU
CCU
CCU
CCU
CCU
CCU
CCU
CCU
CJB
CJB
CJB
COK
COK
COK
COK
COK
COK
COK
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DIB
DIB
DXB
DXB
DXB
DXB
DXB
DXB
GAU
GAU
GAU
GAU
GAU
GAU
GAU
GOI
GOI
GOI
GOI
GOI
HYD
HYD
HYD
HYD
HYD
HYD
HYD
HYD
HYD
HYD
HYD
HYD
HYD
HYD
IDR
IDR
IDR
IDR
IMF
IMF
IMF
IXA
IXA
IXA
IXB
IXB
IXB
IXC
IXJ
IXJ
IXR
IXR
IXR
IXR
JAI
JAI
JAI
JAI
JAI
KTM
LKO
LKO
LKO
LKO
MAA
MAA
MAA
MAA
MAA
MAA
MAA
MAA
MAA
MAA
MAA
MAA
MAA
MCT
NAG
NAG
NAG
NAG
NAG
NAG
PAT
PAT
PAT
PAT
PNQ
PNQ
PNQ
PNQ
PNQ
PNQ
PNQ
RPR
RPR
RPR
RPR
SIN
SXR
SXR
SXR
TRV
TRV
TRV
TRV
TRV
VNS
VTZ
VTZ
VTZ
VTZ
ETH
ETH
FCO
NCE
SDV
SXF
TBS
TLV
TLV
TLV
TLV
TLV
CPH
SGD
YEV
YEV
YEV
YEV
YEV
YHI
YHI
YPC
YSY
YSY
YUB
ZFM
DME
DME
DME
DME
IKT
IKT
KJA
KRR
KRR
LED
LED
MJZ
MJZ
MJZ
MJZ
MJZ
MJZ
OVB
OVB
OVB
OVB
PYJ
PYJ
PYJ
PYJ
ULK
ULK
YKS
YKS
YKS
AKY
AKY
HEH
HEH
KAW
MDL
MDL
MDL
MGZ
MGZ
NYU
NYU
RGN
RGN
RGN
RGN
RGN
SNW
SNW
THL
TVY
TVY
DME
EVN
MRV
PRG
RTW
RTW
RTW
RTW
RTW
SVX
RIX
TFS
BKK
BKK
CEB
CEB
CJJ
CJU
CJU
CJU
FUK
GMP
GMP
GMP
GUM
HKG
ICN
ICN
ICN
ICN
ICN
ICN
ICN
ICN
ICN
ICN
KIX
KIX
MNL
NGO
NGO
NRT
PUS
PUS
TAO
GWT
HAM
YAB
YAB
YBK
YBK
YCB
YCB
YCB
YCO
YCO
YCO
YCS
YCS
YCY
YCY
YEG
YEK
YEK
YEV
YFB
YFB
YFB
YFB
YFB
YFB
YFB
YFB
YFB
YFB
YFS
YGT
YGT
YHI
YHK
YHK
YHY
YIO
YLC
YOW
YRB
YRT
YRT
YRT
YRT
YRT
YRT
YRT
YTE
YTE
YUL
YUT
YUX
YUX
YVM
YVP
YVP
YVQ
YVQ
YWG
YXN
YXN
YXP
YXP
YYH
YYH
YZF
YZF
YZF
YZF
YZF
YZF
YZF
YZF
YZS
YZS
FUK
HND
HND
HND
KIX
KKJ
ABL
ABL
ADQ
AIN
AIN
AKI
AKI
ANC
ANC
ANC
ANC
ANC
ANC
ANC
ANC
ANC
ANC
ANI
ANI
ANI
ANI
ANI
ANI
ANV
ANV
ATK
ATK
ATT
AUK
AUK
BET
BET
BET
BET
BET
BET
BET
BET
BET
BET
BET
BET
BET
BET
BET
BET
BET
BKC
BKC
BRW
BRW
BRW
BRW
BTI
BTI
CDV
CHU
CKD
CKD
CYF
CYF
DRG
DRG
EEK
ELI
ELI
EMK
EMK
ENA
FAI
FAI
FAI
FAI
FAI
FYU
FYU
GAL
GAL
GAL
GAL
GAL
GAM
GAM
GLV
GLV
HCR
HCR
HOM
HPB
HPB
HSL
HSL
IAN
IAN
KAL
KAL
KGX
KGX
KKA
KKA
KKA
KKH
KKH
KKI
KKI
KLG
KLG
KLG
KOT
KOT
KOT
KPN
KPN
KSM
KSM
KSM
KSM
KTS
KTS
KUK
KVL
KWK
KWK
KWK
KWN
KWN
KWT
KWT
KYU
MLL
MOU
MOU
MYU
NME
NME
NUI
NUI
NUL
NUL
NUP
OBU
OBU
OME
OME
OME
OME
OME
OME
OME
OME
OME
OME
OME
OME
OOK
OOK
ORV
ORV
OTZ
OTZ
OTZ
OTZ
OTZ
OTZ
OTZ
OTZ
OTZ
PHO
PHO
PIZ
PIZ
PQS
PQS
RBY
RBY
RDV
RSH
RSH
RSH
SCC
SCC
SCC
SCM
SHG
SHH
SHH
SHX
SHX
SKK
SKK
SKK
SLQ
SLQ
SMK
SMK
SRV
SVA
SVA
SXP
SXP
TLA
TLA
TLT
TLT
TNK
TOG
UNK
UNK
UNK
VAK
VAK
VDZ
WAA
WAA
WBB
WBB
WBB
WBB
WLK
WMO
WMO
WTK
WTL
WWT
AUA
AUA
AUA
AUA
AUA
BON
BON
BRM
CCS
CCS
CLT
CUR
CUR
CUR
CUR
CUR
CUR
CUR
CUR
CUR
CUR
CUR
CUR
CUR
CUR
CUR
KIN
LRM
LSP
MAR
MDE
MIA
MIA
PAP
PBM
PBM
POS
POS
SDQ
SDQ
SXM
SXM
SXM
VLN
VLN
AER
ALA
DEL
DME
DME
DYU
DYU
DYU
DYU
DYU
DYU
DYU
DYU
DYU
DYU
DYU
DYU
DYU
FRU
IKA
IST
LBD
LBD
LBD
LBD
LED
LED
OVB
OVB
SGC
SGC
SHJ
SVX
URC
CUN
CUN
CZM
MID
MID
VER
VSA
VSA
ACU
BFQ
BOC
CHX
DAV
DAV
GHE
JQE
MPP
OGM
OTD
PAC
PAC
PAC
PAC
PAC
PAC
PAC
PAC
PAC
PAC
PUE
PVE
PYC
SAX
SIC
SJO
AKX
CSY
CSY
DME
DME
DME
DME
DME
DME
DME
DME
DME
DME
DME
DME
DME
EGO
EGO
EGO
ESL
EVN
GRV
IAR
IJK
KRO
KRR
KRR
KUF
KUF
KVX
LED
LED
LED
LED
LED
LED
LED
MCX
MCX
MQF
MRV
NUX
OVB
PES
PEZ
ROV
ROV
SAW
SCW
SKX
SKX
SVX
SVX
SVX
SVX
SVX
SVX
SVX
SVX
SVX
UFA
ULV
ULV
URJ
VKT
VOG
VOG
VOG
VOG
VOZ
VOZ
VOZ
ANI
ANI
ANV
HCR
KGX
KLG
RSH
SHX
BKK
BKK
BKK
CKG
CKG
CNX
HKT
HKT
HKT
ICN
ICN
ICN
ADQ
ADQ
ADQ
ADQ
AKK
KOZ
OLH
ORI
ABL
ABL
BKC
BKC
DRG
DRG
ELI
ELI
ELI
GAM
GAM
GLV
GLV
IAN
IAN
KKA
KKA
KTS
KTS
KVL
KVL
LUR
OBU
OBU
OME
OME
OME
OME
OME
OME
OME
OME
OME
OME
OME
ORV
ORV
OTZ
OTZ
OTZ
OTZ
OTZ
OTZ
OTZ
OTZ
OTZ
OTZ
OTZ
PHO
PHO
SHG
SHH
SKK
SKK
SKK
SMK
SMK
SVA
SVA
TLA
TNC
UNK
UNK
UNK
WAA
WAA
WBB
WBB
WBB
WLK
WMO
WMO
WTK
WTK
AUA
AUA
AUA
CCS
MIA
VLN
BAV
CGO
CGO
CKG
CKG
CKG
CSX
CSX
CSX
CSX
CTU
CTU
CTU
CTU
DIG
DLC
DLC
DLU
DLU
FOC
FOC
HAK
HET
HFE
HFE
HFE
HGH
HGH
JHG
JHG
JHG
JZH
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KOW
KOW
KWE
KWE
KWE
KWE
KWE
KWL
KWL
LHW
LHW
LJG
LJG
LJG
LJG
LJG
LJG
LJG
LJG
LJG
LJG
LJG
LJG
LJG
LUM
LUM
NGB
NGB
NKG
NKG
NKG
NNG
NNG
PEK
PEK
PVG
PVG
SHA
SIN
SYM
SYX
SZX
TAO
TCZ
TCZ
TNA
TSN
TSN
TYN
TYN
TYN
URC
URC
WUH
WUH
WUH
WUH
XIY
XIY
XIY
XMN
XNN
XNN
XUZ
XUZ
YIC
YIC
YIH
YIH
BKK
CAN
ICN
KUL
PNH
RGN
RGN
RGN
RGN
RGN
RGN
SIN
QBC
QBC
YAA
YBL
YBL
YBL
YKT
YLW
YPW
YQQ
YQQ
YVR
YVR
YVR
YVR
YVR
YVR
YVR
YVR
YVR
YVR
YWL
YXC
YXC
YYJ
YZT
YZT
YZZ
ZEL
ZEL
ZEL
ZMT
ADA
ADB
AYT
AYT
AYT
BJV
CDG
DIY
DLM
ECN
ERZ
EZS
GNY
GZP
GZT
IST
IST
IST
IST
IST
IST
IST
IST
IST
IST
IST
IST
IST
IST
IST
IST
KZN
MLX
ODS
SVO
TZX
AEP
AEP
AEP
AEP
BHI
BHI
BRC
BRC
COR
COR
CRD
CRD
CRD
EQS
EQS
MDQ
MDQ
MDZ
MDZ
NQN
NQN
PDP
PRA
REL
REL
REL
REL
RGA
RGL
RGL
RGL
ROS
ROS
ROS
SFN
YFJ
YFS
YLE
YRA
YSG
YZF
YZF
YZF
YZF
YZF
AKF
AMM
AMM
BEN
BEN
BEN
BEN
BEN
BEN
BEN
BEN
BEN
CAI
CAI
CMN
CMN
DXB
FCO
HBE
IST
IST
IST
JED
JED
MRA
MRA
MRA
MRA
SFA
SFA
TIP
TIP
TIP
TIP
TIP
TIP
TIP
TIP
TIP
TIP
TIP
TUN
TUN
TUN
AET
AET
AET
AKP
AKP
ARC
BTT
BTT
BTT
FAI
FAI
FAI
FAI
FAI
FAI
FAI
FAI
FAI
FYU
FYU
GAL
GAL
HSL
HSL
HSL
HUS
HUS
KAL
KBC
KYU
LMA
NUL
RBY
RBY
TAL
TAL
TAL
VEE
VEE
BKI
BKK
CAN
CAN
CGD
CGD
CGQ
CJU
CKG
CKG
CKG
CKG
CNX
CSX
CTU
CTU
DLC
DLC
DLC
DYG
HET
HGH
HGH
HGH
HGH
HGH
HGH
HIA
HIA
HKG
HKT
HRB
HRB
HSG
IBR
JIQ
JIQ
JJN
KHH
KIX
KMG
KMG
KMG
KMG
KMG
KMG
KMG
KWE
KWL
KWL
KWL
LHW
LYA
LYA
MFM
MIG
MIG
MIG
NKG
NNG
PVG
PVG
PVG
PVG
PVG
PVG
PVG
PVG
PVG
PVG
PVG
PVG
PVG
PVG
PVG
PVG
PVG
PVG
PVG
PVG
PVG
PVG
PVG
PVG
PVG
PVG
REP
SHA
SHA
SHA
SHA
SHA
SHA
SHA
SHA
SHA
SHA
SHA
SHA
SHA
SHA
